Indonesian Word,big
penahanan,-0.6666666666666666
penaklukan,-1.0
penalti,-1.0
penambah,-1.0
penampil,1.0
penanaman,0.3333333333333333
penangguhan,-1.0
penangkal,1.0
penangkapan,-0.2
penanya,1.0
penasihat,1.0
pencabutan,-1.0
pencahar,-1.0
pencalonan,0.5
pencapaian,0.6666666666666666
pencarian,1.0
pencegahan,0.6666666666666666
pencerahan,1.0
penceramah,1.0
pencium,-1.0
penculikan,-1.0
pencuri,-1.0
pencurian,-1.0
pendakian,1.0
pendamping,1.0
pendampingan,1.0
pendarahan,-1.0
pendendam,-1.0
pendengaran,-0.5
penderita,-1.0
penderitaan,-1.0
pendeta,0.5714285714285714
pendidikan,0.6666666666666666
pendosa,-1.0
penduduk,0.5
pendukung,0.6666666666666666
penebusan,1.0
penebusan dosa,0.5
penekanan,-1.0
penembakan,-0.5
penemu,1.0
penemuan,0.5
penengah,1.0
penentuan,1.0
penerangan,1.0
penerbangan,0.3333333333333333
penerimaan,0.25
penetrasi,-1.0
pengabadian,-1.0
pengabaian,-1.0
pengacara,0.25
pengacau,-1.0
pengadilan,-0.2
pengaduan,-1.0
pengagum,1.0
pengajar,1.0
pengakuan,-0.3333333333333333
pengalihan,1.0
pengampunan,1.0
penganggur,-1.0
penganiayaan,-1.0
pengantin,1.0
pengantin perempuan,1.0
pengap,-1.0
pengarang,1.0
pengaruh,1.0
pengasingan,-1.0
pengawal,0.5
pengawas,0.2
pengawasan,0.25
pengawet,1.0
pengeboman,-1.0
pengecualian,-0.6666666666666666
pengecut,-1.0
pengekangan,1.0
pengelolaan,1.0
pengeluaran,-0.6666666666666666
pengembalian,0.3333333333333333
pengemis,-1.0
pengenaan,-1.0
pengendara,1.0
pengetahuan,0.5
penggalian,-1.0
penggantian,0.5
penggelapan,-1.0
penggemar,1.0
penggerak,1.0
penggoda,1.0
penggugat,-1.0
penghalang,-1.0
penghambatan,-1.0
penghancuran,-1.0
penghapusan,-0.8
penghargaan,1.0
penghasilan,1.0
penghematan,-0.5
penghentian,-0.75
penghiburan,0.5
penghinaan,-1.0
penghindaran,-1.0
penghormatan,1.0
penghukuman,-1.0
penghuni,0.5
penghuni liar,-1.0
pengiriman,0.25
pengiring pengantin perempuan,1.0
pengisi daya,1.0
pengkhianat,-1.0
pengkhianatan,-1.0
pengkritik,-1.0
penglihatan,0.3333333333333333
pengorbanan,-1.0
penguasaan,1.0
penguatan,1.0
pengudusan,1.0
pengunduran diri,-1.0
pengungsian,-1.0
pengunjung,1.0
penguraian,-1.0
pengurangan,0.2
pengusiran,-1.0
pengusiran setan,-1.0
pengutang,-1.0
penikmat,1.0
penindas,-1.0
penindasan,-1.0
peninggian,1.0
peningkatan,0.5
penipu,-1.0
penipuan,-1.0
peniru,-1.0
peniruan,-1.0
penistaan,-1.0
peniup,-1.0
penjaga,0.625
penjahat,-1.0
penjara,-0.8
penjara bawah tanah,-1.0
penjudi,-1.0
penodaan,-1.0
penolak,-1.0
penolakan,-0.8333333333333334
pentahbisan,1.0
penting,0.6666666666666666
pentingnya,1.0
penuduh,-1.0
penuh,0.5714285714285714
penuh arti,1.0
penuh bintang,1.0
penuh dosa,-1.0
penuh gairah,-1.0
penuh harapan,0.5
penuh kasih,1.0
penuh kebencian,-1.0
penuh perhatian,1.0
penuh pertimbangan,1.0
penuh semangat,0.5
penuh teka-teki,-1.0
penularan,-0.5
penulis,1.0
penumpasan,-1.0
penundaan,-0.5
penuntutan,-1.0
penurunan,-0.6666666666666666
penutupan,1.0
penyair,0.5
penyajian,1.0
penyakit,-0.8
penyakit gondok,-1.0
penyakit jiwa,-1.0
penyakit kuning,-1.0
penyalahgunaan,-0.5
penyaliban,-1.0
penyaluran pecomberan,-1.0
penyangkalan,-1.0
penyataan,1.0
penyatuan,1.0
penyayang,1.0
penyebaran,-0.3333333333333333
penyeberangan,-1.0
penyelamatan,1.0
penyelesaian,1.0
penyelewengan,-1.0
penyelidikan,-0.5
penyelundup,-1.0
penyelundupan,-1.0
penyembunyian,-1.0
penyemburan,-1.0
penyerang,-1.0
penyerbu,-1.0
penyergapan,-1.0
penyesalan,-1.0
penyewa,0.25
penyewaan,1.0
penyiasat,1.0
penyihir,-0.5
penyimpanan,0.3333333333333333
penyimpangan,-1.0
penyitaan,-1.0
penyok,-1.0
penyuapan,-1.0
penyumbang,0.5
penyumbatan,-1.0
penyunatan,1.0
peracunan,-1.0
perada,1.0
peradaban,1.0
peradangan,-1.0
peradilan,1.0
perakitan,1.0
peramal,0.6666666666666666
perampasan,-1.0
perampok,-1.0
perampokan,-1.0
perancah,-0.5
perancang,1.0
perang,-1.0
perang salib,-1.0
perangkap,-0.5
perangsangan,1.0
perapian,0.3333333333333333
peraturan,-0.3333333333333333
perawakan,0.5
perawan,1.0
perawan tua,-1.0
perawat,1.0
perayaan,1.0
perbaikan,0.8
perbedaan,0.125
perbedaan pendapat,-0.5
perbuatan zina,-1.0
perbudakan,-1.0
perburuan,-1.0
percakapan,0.5
percaya,0.5
percaya diri,1.0
perceraian,-1.0
percintaan,1.0
perdamaian,1.0
perdebatan,0.5
peredam,-1.0
perekam,1.0
perempuan,-1.0
perencanaan,1.0
pergolakan,-1.0
pergumulan,-0.5
perhatian,1.0
perhiasan,0.25
periang,1.0
peringatan,0.2
peringkat,-1.0
perintah,-0.3333333333333333
perjalanan,0.5
perjamuan,1.0
perjanjian,0.3333333333333333
perkawinan,1.0
perkelahian,-1.0
perlawanan,-1.0
perlindungan,0.3333333333333333
permata,0.5
permen,1.0
permintaan maaf,1.0
permohonan,0.25
permusuhan,-1.0
pernikahan,1.0
perokok,-1.0
perombakan,1.0
perpecahan,-1.0
persahabatan,0.6666666666666666
persaingan,-1.0
persamaan,0.5
persatuan,1.0
persaudaraan,0.6666666666666666
persaudaraan wanita,1.0
persediaan,0.3333333333333333
perselisihan,-1.0
persemakmuran,1.0
persenjataan,-0.5
persetujuan,0.6666666666666666
pertahanan,1.0
pertanda,-1.0
pertandingan,-1.0
pertanggungjawaban,1.0
pertanian,0.3333333333333333
pertanyaan,0.6666666666666666
pertarungan,-1.0
pertempuran,-1.0
pertempuran kecil,-1.0
pertengkaran,-0.8333333333333334
pertentangan,-1.0
pertikaian,-1.0
pertimbangan kembali,1.0
pertumbuhan,1.0
pertumpahan darah,-1.0
pertusis,-1.0
perubahan,-0.3333333333333333
perubahan warna,-1.0
perunding,1.0
perusahaan,0.25
perusahaan monopoli,-1.0
perusak,-1.0
perut kembung,-1.0
perwalian,1.0
perwira,1.0
pesenam,1.0
pesimis,-1.0
pesimisme,-1.0
pesisir,0.3333333333333333
pesolek,-0.3333333333333333
pesona,0.6666666666666666
pesta,1.0
peternakan,0.5
peti mati,-1.0
petualang,0.5
petualangan,1.0
petugas,1.0
petunjuk,0.25
phoenix,1.0
piala,0.5
pidana,-1.0
pidato,0.6666666666666666
pijat,1.0
piket,-1.0
piknik,1.0
pikun,-1.0
pil,1.0
pilih kasih,1.0
pilihan,0.5
pilot,0.3333333333333333
pingsan,-1.0
pinus,-1.0
pisau bedah,-1.0
pistol,-1.0
pita,0.3333333333333333
plagiat,-1.0
pleno,1.0
pohon,1.0
pohon salam,1.0
polemik,-1.0
poligami,-1.0
polio,-1.0
polisi,0.25
politik,0.5
polos,0.6666666666666666
polusi,-1.0
pondok,0.25
pop,-1.0
popok,-0.5
popularitas,1.0
populasi,1.0
porno,-1.0
pornografi,-1.0
poros,0.5
portabel,1.0
pose,-1.0
potensi,0.5
potongan harga,1.0
pound,-1.0
praktek,0.5
prasangka,-1.0
prasmanan,-1.0
prem,1.0
presisi,1.0
prestasi,1.0
prestise,1.0
pria,0.3333333333333333
primer,1.0
produksi,1.0
produktif,0.6666666666666666
produktifitas,1.0
produsen,1.0
profesi,1.0
profesional,1.0
profesor,1.0
progresif,1.0
promosi,1.0
promosi sensasional,-1.0
propaganda,-1.0
prosedur,1.0
proses pengadilan,-1.0
prosesi,1.0
prospek,1.0
provokasi,-1.0
psikosis,-1.0
pualam,1.0
puas,1.0
puasa,-1.0
publik,1.0
puing,-1.0
pujian,1.0
pukulan,-1.0
punah,-1.0
puncak,0.25
pupuk,-1.0
pusing,-1.0
putihnya,1.0
putri,1.0
putus,-1.0
putus asa,-1.0
rabies,-1.0
racun,-1.0
radang dingin,-1.0
radang paru-paru,-1.0
radang usus buntu,-1.0
radiasi,-1.0
radio,1.0
radioaktif,-1.0
radon,-1.0
ragu,-1.0
rahasia,-0.3333333333333333
rahim,1.0
rahmat,1.0
raja,0.25
rak,-0.5
raket,-1.0
raksasa,-0.3333333333333333
raksasa binatang,-1.0
rakyat jelata,-1.0
ralat,-1.0
ram,-1.0
ramah,1.0
ramah tamah,1.0
ramping,1.0
rampok,-1.0
rapi,0.75
rasa gelisah,-1.0
rasa hormat,1.0
rasa ingin tahu,1.0
rasa malu,-1.0
rasa manis,1.0
rasa sakit,-1.0
rasa syukur,1.0
rasa takut,-1.0
rasa tidak enak,-1.0
rasional,1.0
rasul,1.0
rawa,-0.5
rayap,-1.0
reaksioner,-1.0
redaman,-1.0
reformasi,1.0
regresi,-1.0
regresif,1.0
rehabilitasi,1.0
rekan,0.5
reklamasi,1.0
rekonsiliasi,1.0
rekonstruksi,1.0
rekreasi,1.0
rel,-1.0
rela,1.0
relaksasi,1.0
relevan,1.0
remaja,-0.6666666666666666
remang,-1.0
renda,1.0
rendah,-1.0
rendah budi,-1.0
rendah diri,-1.0
rendah hati,0.6666666666666666
renovasi,1.0
rentan,-0.6666666666666666
reporter,1.0
represi,-1.0
reproduksi,0.5
republik,-0.5
resah,-0.5
resesi,-1.0
resistif,1.0
resmi,0.3333333333333333
responsif,1.0
restitusi,1.0
restoratif,1.0
retak,-1.0
retakan,-1.0
retribusi,-1.0
reumatik,-1.0
reuni,1.0
revolusi,1.0
revolusioner,1.0
rewel,-1.0
reyot,-1.0
riam,1.0
riang,1.0
riasan,-1.0
riba,-1.0
ribut,-0.5
rindu,-1.0
ringkas,0.5
rintangan,-1.0
rintik,-0.5
riuh,1.0
roadster,1.0
robek,-1.0
roh,1.0
rokok,-1.0
romantis,1.0
romantisme,1.0
rongseng,-1.0
roti,-0.5
roti panggang,1.0
royalti,1.0
ruam,-1.0
ruang bawah tanah,-0.5
ruang santai,-1.0
rubah betina,-1.0
rubrik,1.0
rumah bermain,1.0
rumah jagal,-1.0
rumah petak,-1.0
rumah tangga,1.0
rumit,-0.75
rumpun,-1.0
rumput liar,-1.0
rumus,1.0
runtuh,-1.0
rupawan,1.0
rusak,-1.0
rusuh,-1.0
ruth,1.0
rutin,1.0
sabotase,-1.0
sabuk,-1.0
sadar,1.0
sah,0.6666666666666666
saham,-1.0
sakit,-1.0
sakit gigi,-1.0
sakit hati,-1.0
sakit kepala,-1.0
sakit perut,-1.0
sakit saraf,-1.0
sakitan,-1.0
salah,-1.0
salah menaruhkan,-1.0
salah mengartikan,-1.0
salah paham,-1.0
salah saji,-1.0
salah tafsir,-1.0
salah tempat,-1.0
salah urus,-1.0
salam,1.0
saleh,1.0
salinan,-0.5
saling,0.5
salju longsor,-1.0
saluran pembuangan,-1.0
salut,1.0
sama,0.3333333333333333
sama sekali,0.25
samaran,-0.6666666666666666
sambilan,-1.0
sambutan hangat,1.0
sampah,-1.0
sampai sekarang,-0.5
sampar,-1.0
samurai,1.0
sandera,-1.0
sandiwara,-0.5
sandiwara sensasi,-1.0
sangat,0.2222222222222222
sangat berharga,1.0
sangat gembira,1.0
sangat indah,1.0
sangat kuat,-1.0
sangat lapar,-1.0
sangat luas,1.0
sangat marah,-1.0
sangat rapi,1.0
sanitasi,1.0
santai,0.25
santo,1.0
santun,1.0
saraf,1.0
sarang,-0.25
sarang lebah,-0.5
sarapan,1.0
sarat,-1.0
sarjana,0.3333333333333333
sarjana muda,1.0
sarkasme,-1.0
sarkoma,-1.0
sarung tangan bulu,-1.0
satin,1.0
satu warna,-1.0
saudara,0.5
saudara laki-laki,1.0
sayang,1.0
sayap,-0.5
scrapie,-1.0
sebaiknya,1.0
sebelum waktunya,-0.5
sebelumnya,0.25
sebenarnya,0.5
sebentar lagi,-1.0
secara harmonis,1.0
secara kolektif,1.0
secara mencolok,1.0
secara mengejutkan,1.0
secara menyedihkan,-1.0
secara paksa,-1.0
secara pantas,1.0
sedang,0.25
sedang belajar,1.0
sederhana,0.4
sedih,-0.5714285714285714
sedikit,0.25
segan,-1.0
segel,0.5
segelintir,-1.0
segera,0.2
sehat,0.75
seimbang,1.0
sekam,-0.5
sekarat,-1.0
sekering,1.0
sekresi,-1.0
sekretariat,1.0
seks,0.5
sektarian,-1.0
sekuestrasi,-1.0
sekutu,1.0
sela,1.0
selai,1.0
selalu,0.5
selang,-0.3333333333333333
selat,-0.5
selebaran,-0.5
selebriti,1.0
selikuran,-1.0
selingan,1.0
selip,-1.0
semangat,1.0
sembelit,-1.0
sembrono,-1.0
sembuh,0.6666666666666666
sembunyi,-1.0
sementara,-0.16666666666666666
sempit,-0.5
sempurna,1.0
senang,1.0
senang sekali,1.0
senapan,-0.3333333333333333
sendiri,1.0
sengit,-1.0
seni,1.0
senioritas,1.0
senjata,-0.5
senjata api,-1.0
sensasi,0.5
sensasional,1.0
sensor,-1.0
sensual,1.0
sensualitas,1.0
sentimentil,1.0
senyum,1.0
seolah-olah,-1.0
sepa,-1.0
sepak bola,0.5
sepakat,1.0
separatis,-1.0
sepatu kasual,-1.0
sepatutnya,1.0
sepenuh hati,1.0
sepenuhnya,0.3333333333333333
seperti bangsawan,1.0
seperti beludru,1.0
seperti budak,-1.0
seperti malaikat,1.0
sepi,-1.0
sepintas lalu,-1.0
sepsis,-1.0
septik,-1.0
seragam,0.5
serak,-0.5
seram,-1.0
serangan,-0.75
serangan mendadak,-1.0
serangga,-0.5
serat,-0.5
serba salah,-1.0
serempak,1.0
serikat,0.5
seringai,-1.0
serpihan,-0.5
seru,1.0
serum,1.0
sesama,1.0
sesat,-0.8333333333333334
sesepuh,1.0
sesuai,0.7142857142857143
sesungguhnya,1.0
setan,-1.0
setengah jalan,-1.0
setia,1.0
setuju,0.75
shanghai,-1.0
sia-sia,-1.0
sial,-1.0
sianida,-1.0
siap,0.5
sifat lekas marah,-1.0
sifat takut-takut,-1.0
sihir,-0.6666666666666666
siksaan,-1.0
silau,-1.0
silsilah,0.5
simbolis,1.0
simetri,1.0
simetris,0.5
simfoni,1.0
simpati,1.0
simpatik,1.0
sinergis,1.0
singa,1.0
sinis,-0.5
sinkop,-1.0
sinode,1.0
sinonim,1.0
sipil,0.3333333333333333
sipir,-1.0
siput,-0.5
sirene,-1.0
sisa rasa,-1.0
sisa-sisa,-1.0
sitomegalovirus,-1.0
skandal,-1.0
skema,-0.3333333333333333
skeptis,-0.3333333333333333
skizofrenia,-1.0
skor,0.5
sobat,1.0
solvabilitas,1.0
somatik,-1.0
sombong,-1.0
sonar,1.0
sonata,1.0
sonet,1.0
sopan,1.0
sosial,0.5
sosialis,-1.0
spa,1.0
spaniel,1.0
spektral,-1.0
spekulasi,-1.0
spesial,1.0
spesies,1.0
spionase,-1.0
spons,-1.0
sponsor,1.0
sprite,-1.0
stabil,0.5
staccato,1.0
status,1.0
stereotip,-1.0
steril,-1.0
sterling,1.0
stigma,-1.0
strategis,1.0
struktur,1.0
suaka,0.5
suami yg istrinya tdk setia,-1.0
suara,0.3333333333333333
subjek,-1.0
sublimasi,1.0
subsidi,-1.0
substantif,1.0
subur,0.5
subversi,-1.0
subversif,-1.0
suci,0.6666666666666666
suka beperkara,-1.0
suka berteman,1.0
suka damai,1.0
sukacita,1.0
sukar dipahami,-1.0
sukarelawan,0.5
sulap,-1.0
sulit,-0.5
sulit dipercaya,-1.0
sulung,1.0
sumbang,-1.0
sumbangan,1.0
sumber daya,1.0
sumber hidup,1.0
sumber keuntungan,1.0
sumpah,0.75
sumpah palsu,-1.0
sumsum,1.0
sungguh,1.0
sungguh-sungguh,1.0
sup krim,1.0
superstar,1.0
supremasi,1.0
suram,-1.0
surat kabar,1.0
surga,1.0
surgawi,1.0
suri teladan,1.0
surutnya,-1.0
survei,0.5
sutra,1.0
syaitan,-1.0
taat,1.0
tabah,1.0
tabrakan,-1.0
tabu,-1.0
tabungan,1.0
tahan,0.5
tahan air,1.0
tahan api,1.0
tahan cuaca,1.0
tahan karat,1.0
tahan lama,1.0
tahan panas,-1.0
tahanan,-1.0
tajam,0.5
tak ada taranya,1.0
tak berarti,-1.0
tak berbalas,-1.0
tak bercacat,1.0
tak berdasar,-0.5
tak berdaya,-1.0
tak berguna,-1.0
tak berjiwa,-1.0
tak berkesudahan,1.0
tak bermutu,-1.0
tak bernyawa,-1.0
tak berperabot,-1.0
tak bertuhan,-1.0
tak berujung,0.5
tak henti-hentinya,-0.3333333333333333
tak kenal ampun,-1.0
tak kenal takut,1.0
tak layak,-1.0
tak menentu,-1.0
tak sedap dipandang,-1.0
tak tahu malu,-1.0
tak tentu,-1.0
tak terbantahkan,0.5
tak terbatas,0.4
tak terbayangkan,1.0
tak terdengar,-1.0
tak terduga,-0.3333333333333333
tak tergoyahkan,1.0
tak terhapuskan,1.0
tak terhindarkan,-1.0
tak terhitung,-0.5
tak terjangkau,-1.0
tak terkalahkan,0.5
tak terkatakan,-1.0
tak terkekang,1.0
tak terkendali,-1.0
tak terlatih,-1.0
tak terlindung,-1.0
tak terlukiskan,0.5
tak terpikirkan,-1.0
tak terpisahkan,0.5
tak terputus,1.0
tak tersembuhkan,-1.0
tak tertahankan,-0.6666666666666666
tak tertandingi,1.0
takdir,-0.5
takhta,1.0
takhyul,1.0
taksi,0.5
takut,-1.0
tamak,-1.0
tambahan,0.2
tambalan,-1.0
tamparan,-0.6666666666666666
tanah,0.25
tanah longsor,-1.0
tanda Nazi,-1.0
tanda buruk,-1.0
tandus,-1.0
tangan kedua,-1.0
tanggal kematian,-1.0
tangguh,1.0
tanggung jawab,-0.5
tangkai,-0.5
tanpa belas kasihan,-1.0
tanpa berpikir,-1.0
tanpa berwasiat,-1.0
tanpa cedera,1.0
tanpa dasar,-1.0
tanpa disadari,-0.3333333333333333
tanpa harapan,-1.0
tanpa judul,-1.0
tanpa nama,-1.0
tanpa pertumpahan darah,1.0
tanpa tanda jasa,-1.0
tanpa tubuh,-1.0
tanpa tujuan,-1.0
tantangan,-1.0
tante,1.0
tarif,-0.5
tata krama,0.5
tawa,1.0
tawanan,-1.0
tawar-menawar,0.5
tdk puas,-1.0
tebusan,-1.0
teduh,-1.0
tegak lurus,0.5
tegang,-0.3333333333333333
tegar,-1.0
teguh,0.5
teguran,-0.5
tekanan,-0.5
teknologi,1.0
tekun,1.0
teladan,1.0
telanjang,-0.3333333333333333
teliti,0.25
teluk kecil,1.0
teman,1.0
tembakan,-0.5
tembakau,-0.5
tembel,-1.0
tempa,-0.5
tempat,0.5
tempat berlindung,0.5
tempat bermain,1.0
tempat lahir,-1.0
tempat tidur,0.3333333333333333
tempur,-1.0
tenaga kerja,1.0
tenang,0.7142857142857143
tendangan,-1.0
tengah,0.25
tenggelam,-0.5
tengik,-1.0
tentara,0.5
teokratis,-1.0
teoretis,1.0
tepat,1.0
tepat waktu,0.6666666666666666
tepuk,1.0
tepuk tangan,0.5
terak,-1.0
terakreditasi,1.0
teramat,0.5
terampil,0.5
terancam bahaya,-1.0
terapeutik,1.0
terapi,1.0
terasing,-0.6666666666666666
terbaca,1.0
terbatas,-0.4
terberat,-1.0
terbukti benar,1.0
tercela,-1.0
tercengang,-1.0
terdampar,-1.0
terdemoralisasi,-1.0
terdepresiasi,-1.0
terdistorsi,-1.0
terendah,-1.0
terengah-engah,-1.0
terganggu,-1.0
tergelincir,-1.0
tergenang,-1.0
terhenti,-1.0
terhibur,1.0
terhormat,1.0
teriakan,-0.6666666666666666
terik,-0.6666666666666666
terinspirasi,1.0
terjamin,1.0
terjerat,-1.0
terjun,-1.0
terkejut,-0.5
terkemuka,0.6666666666666666
terkena,-0.5
terkenal,0.8571428571428571
terkenal jahat,-1.0
terkilir,-1.0
terkontaminasi,-1.0
terkubur,-1.0
terkulai,-1.0
terkunci,-1.0
terkutuk,-1.0
terlalu mahal,-1.0
terlambat,-1.0
terlibat,-0.5
terluka,-1.0
terlupakan,-1.0
termasuk,1.0
termasuk keluarga sapi,-1.0
terminal,-1.0
ternoda,-1.0
terompet,-0.5
teror,-1.0
terorganisir,1.0
teroris,-1.0
terorisme,-1.0
terpaut,-1.0
terpecah,-1.0
terpelajar,0.5
terpencil,-0.6
terpendam,-1.0
terpenting,1.0
terperanjat,-1.0
terpercaya,1.0
terpesona,0.5
terpilih,1.0
terpuji,1.0
terputus,-1.0
tersakiti,-1.0
tersandung,-1.0
tersebar luas,1.0
tersedak,-1.0
tersembunyi,-0.75
tersendiri,-0.5
tersentuh,-1.0
tersenyum,1.0
terserap,1.0
tersinggung,-1.0
tersusun,1.0
tertahan,-1.0
tertarik,1.0
tertawa,1.0
tertawa kecil,1.0
tertekan,-1.0
tertib,1.0
tertinggal,-1.0
tertinggi,1.0
terus mata,1.0
tetangga,1.0
tetanus,-1.0
tetap,0.5
tewas,-1.0
theisme,-1.0
tiang gantungan,-1.0
tidak adil,-1.0
tidak aktif,-0.5
tidak akurat,-1.0
tidak aman,-1.0
tidak bahagia,-1.0
tidak benar,-1.0
tidak beralasan,-1.0
tidak berbahaya,1.0
tidak berbentuk,-1.0
tidak berbuah,-1.0
tidak berdaya,-1.0
tidak berguna,-1.0
tidak berkelanjutan,-1.0
tidak berkembang,-1.0
tidak berlisensi,-1.0
tidak berpendidikan,-1.0
tidak berpengalaman,-1.0
tidak berperasaan,-1.0
tidak bertanggung jawab,-1.0
tidak bias,1.0
tidak bijaksana,-1.0
tidak bisa diandalkan,-1.0
tidak bisa dihancurkan,1.0
tidak bisa dijelaskan,-1.0
tidak bisa dilewati,-1.0
tidak bisa dimaafkan,-1.0
tidak bisa dimengerti,-1.0
tidak bisa dipecahkan,1.0
tidak bisa dipertahankan,-1.0
tidak cocok,-0.5
tidak cukup,-1.0
tidak dapat,-1.0
tidak dapat diakses,-1.0
tidak dapat diatasi,-1.0
tidak dapat dibatalkan,-1.0
tidak dapat dibenarkan,-1.0
tidak dapat dicabut,1.0
tidak dapat didamaikan,-1.0
tidak dapat dijelaskan,-1.0
tidak dapat dimengerti,-1.0
tidak dapat diperbaiki,-1.0
tidak dapat dipercaya,-1.0
tidak dapat dipertahankan,-1.0
tidak dapat direduksi,1.0
tidak dapat diterapkan,-1.0
tidak dapat diterima,-1.0
tidak dapat diubah,-1.0
tidak dibatasi,1.0
tidak didukung,-1.0
tidak digunakan,-1.0
tidak diinginkan,-1.0
tidak diizinkan,-1.0
tidak dikenal,-1.0
tidak diragukan lagi,0.6666666666666666
tidak disengaja,-0.5
tidak disetujui,-1.0
tidak disukai,-1.0
tidak diterbitkan,-1.0
tidak efektif,-1.0
tidak efisien,-1.0
tidak egois,1.0
tidak hormat,-1.0
tidak jelas,-1.0
tidak jujur,-1.0
tidak kompatibel,-1.0
tidak kompeten,-1.0
tidak logis,-1.0
tidak manusiawi,-1.0
tidak masuk akal,-1.0
tidak memadai,-1.0
tidak mematuhi,-1.0
tidak memihak,0.5
tidak memuaskan,-1.0
tidak menguntungkan,-1.0
tidak menyenangkan,-0.75
tidak merata,-1.0
tidak nyaman,-1.0
tidak pantas,-1.0
tidak pasti,-1.0
tidak patuh,-1.0
tidak peduli,-0.5
tidak pengertian,-1.0
tidak penting,-0.75
tidak percaya,-1.0
tidak perlu dipertanyakan lagi,1.0
tidak populer,-1.0
tidak praktis,-1.0
tidak produktif,-1.0
tidak puas,-0.5
tidak ramah,-1.0
tidak relevan,-1.0
tidak resmi,-0.5
tidak sabar,-1.0
tidak sadar,-1.0
tidak sah,-0.5
tidak sehat,-1.0
tidak sempurna,-1.0
tidak senang,-1.0
tidak sengaja,-0.5
tidak senonoh,-1.0
tidak sesuai,-1.0
tidak setara,-1.0
tidak setia,-1.0
tidak setuju,-1.0
tidak siap,-1.0
tidak simpati,-1.0
tidak sopan,-1.0
tidak stabil,-1.0
tidak tahu,-1.0
tidak tahu berterima kasih,-1.0
tidak teratur,-0.5
tidak terbaca,-1.0
tidak terduga,1.0
tidak terikat,-0.5
tidak terinfeksi,1.0
tidak terinspirasi,-1.0
tidak terkendali,-1.0
tidak terkesan,-1.0
tidak termasuk,-1.0
tidak terpengaruh,-1.0
tidak terpenuhi,-1.0
tidak tertarik,-1.0
tidak wajar,-1.0
tidur sebentar,0.5
tikus,-1.0
tindakan,0.5
tindakan merugikan,-1.0
tindakan yg bodoh,-1.0
tinggal,-0.125
tinggi,0.16666666666666666
tingkat,0.5
tinja,-0.5
tinjauan ke masa depan,1.0
tipu,-1.0
tipu daya,-1.0
tipu muslihat,-1.0
tipuan,-1.0
tiran,-1.0
tiupan,-0.5
toilet,-1.0
toko,0.3333333333333333
toko buku,0.5
toksin,-1.0
toleran,1.0
toleransi,0.5
tolol,-1.0
tombak,-0.3333333333333333
tongkat,0.3333333333333333
tontonan,1.0
topan,-1.0
topangan,-1.0
torpedo,-1.0
tradisional,1.0
tragedi,-1.0
tragis,-1.0
transendensi,1.0
traumatis,-1.0
trigonometri,0.5
troll,-1.0
tua,0.3333333333333333
tuduhan,-1.0
tugas,0.6666666666666666
tujuan,0.3333333333333333
tukang,0.6666666666666666
tukang daging,-1.0
tukang panir,1.0
tukang sortir,1.0
tulang belakang,0.3333333333333333
tulang punggung,1.0
tulus,1.0
tumbuh,0.5
tumit,-0.5
tumor,-1.0
tumpukan,-0.25
tumpul,-0.5
tunawisma,-1.0
tungau,-1.0
tunggakan,-1.0
tunggu,-1.0
tuntutan,-0.5
tusukan,-0.3333333333333333
tutup,-0.5
uang,0.5
uang tunai,1.0
ubin,0.3333333333333333
ucapan selamat,1.0
ucapan syukur,1.0
ulangan,-1.0
ular,-0.6666666666666666
ular berbisa,-1.0
ular naga,-1.0
ulet,1.0
ultimatum,-1.0
umpan,-0.5
umum,0.3333333333333333
umur panjang,1.0
undangan,1.0
unggul,1.0
unik,1.0
upacara,0.25
upah,1.0
upaya,1.0
upeti,1.0
usungan jenazah,-1.0
utama,1.0
utang,-0.5
utopis,1.0
utuh,1.0
vaksin,1.0
vampir,-1.0
varisela,-1.0
varises,-1.0
vegetatif,-1.0
verbositas,-1.0
verifikasi,1.0
vertigo,-1.0
veteran,1.0
vikaris,1.0
virus,-1.0
virus herpes,-1.0
visioner,1.0
vital,1.0
voodoo,-1.0
vulgar,-1.0
wabah,-1.0
wajib,-0.6666666666666666
wali,0.5
walikota,1.0
wanita cantik,1.0
warga negara,1.0
warisan,0.2
wartawan,0.3333333333333333
wasir,-1.0
wasit,0.25
waspada,0.75
wiski,-1.0
wot,1.0
xenofobia,-1.0
yang saling melengkapi,1.0
yg beralamat buruk,-1.0
yg berhutang,-1.0
yg diperlukan,-1.0
yg ketinggalan jaman,-1.0
yg menerangkan,1.0
yg mungkin berubah,1.0
yg tak ada bandingannya,1.0
yg tdk berlaku,-1.0
zat,0.5
zat yang lengket dan kental,-1.0
zina,-1.0
zip,-1.0
